"text","hashtags","sentiment","sentiment_label"
"know lot deaths listed pneumonia flu werent corona wasnt tested many people symptoms symptoms symptoms didnt meet protocol testing ","","0","neutral"
"bye bye corona sincerely pm","","0.5","positive"
"morality crisis","","0","neutral"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"_leader hey s plan bcs corona virus ","","-0.75","negative"
"_singh case someone innovative idea fight corona printers ","","0.5","positive"
"everyone need bit hope grandad arriving back home beating corona virus done like true trooper nice back","","0","neutral"
"working corona opd today special protective gear provided basins wash hands periodically hope one sneezes face ","","-0.08928571428571429","neutral"
"bye bye corona sincerely pm","","0.5","positive"
"ge mut","","0","neutral"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","","0","neutral"
"get corona virus crisis secrets getting social distancing good hygiene wash hands sanitizers soaps avoid crowded area","FightCOVID19","0.36666666666666664","positive"
" what left virus kill morally corrupt nation ","Covid_19 CoronaUpdates","-0.25","negative"
"bye bye corona sincerely pm","","0.5","positive"
"clarification delhi power discom tata issues clarification rumours power connection cut delhi providing uninterrupted power supply entire area operation without distinction committed power nation s fight","MigrantWorkers","0","neutral"
"called covid chinese corona virus localized nuclear strike city usa even effective emp strike would less damage seeing","","0.14444444444444446","neutral"
"darling contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0","neutral"
"chinese spokesperson sent dm asked call corona virus s response ","ChineseVirus19 ChinaVirus19","0","neutral"
" ashok kapoor agra shares overcame covid menace via namo app","MannKiBaat","0","neutral"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"deaths taken place till due corona almost years age supreme court government india releasing elderly prisoners high risk demand ","","-0.0625","neutral"
"goose bumps rewind world cup india vs paki final joginder sharma bowled last death scooped shot air give india famous win corona warrior haryana cop super duper","","0","neutral"
"classrooms temporary home saurabh sonakshi saurabh aloo sabzi lunch sarvodaya vidyalaya gazipur stories hoping india wins battle corona amp go back schools soon ","","0","neutral"
"_ elderly people vulnerable corona many jails decided release prisoners amidst outbreak sant shri asaram bapu ji enough evidences prove framed fake case conspiracy ","","0","neutral"
"r u trying kill corona humans migrant labourers families forced take bath chemical solution upon entry bareilly ","","-0.30000000000000004","negative"
"corona exposing everything weak public infrastructure poor leadership selfishness people stupid religious leaders systemic poverty everyones underwear outside ","","-0.315","negative"
"sant shri asharamji bapu self realized saint need keep mind lots solution let s take benefit hindu saint make world corona covid free world ","ReleaseAsharamjiBapuOnParole","0","neutral"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"bye bye corona sincerely pm","","0.5","positive"
"hear cure incurable diseases satsang purna guru cure corona virus yet ","CoronaUpdate पूर्णगुरु_का_अनमोल_सत्संग","-0.5","negative"
"clarification delhi power discom tata issues clarification rumours power connection cut delhi providing uninterrupted power supply entire area operation without distinction committed power nation s fight","MigrantWorkers","0","neutral"
"people herat needs help fight corona virus need help tomorrow next week next month need help urgently asap ","","0","neutral"
"corona virus drama ","","0","neutral"
"sir ji need action kejriwal first provoked jamia shaheen bagh riots ne delhi chaos delhi border almost failing lockdown helped spreading corona virus stage ca n t let escape everytime ","","0.175","positive"
"fuck corona ","","-0.5","negative"
"sir good announcement many state government decided release prisoners seeing terrible disease like corona release sant shri asharamji bapu parole ","","0.705","positive"
"inhumanity criminal ","","-0.4","negative"
"shame nakara wazir","","0","neutral"
"gaza million living quarantine since due continued blockade israeli occupation ","","-0.125","neutral"
"china exporting faulty thermometers amp masks wasnt enough man rubbing new masks feet pass possibility infection target countries still sure dont want call ","","0.06818181818181818","neutral"
"sex maid easy live whenever hear say auntie want tell something start developing symptoms corona virus","","-0.04015151515151516","neutral"
"bye bye corona sincerely pm","","0.5","positive"
"public appeal corona patient goa travel history ny mumbai via vistara flight uk march people goa took flight immediately report nearest health centre","Mumbai Goa","0","neutral"
"adored japanese comedian ken shimura passed away corona virus heartbroken heart goes family friends fans legend stay home save lives","","0","neutral"
"dont think corona going hoping medicine world accept like normal flue fever","","0.15","positive"
"ok going crazy police defense force give rights away abuse us keep us safe corona ","","-0.04999999999999999","neutral"
"yrs old saint devoted entire life service hinduism awarded life sentence even denied bail yrs considering age services view corona outbreak ","","0.05","neutral"
"classrooms temporary home saurabh sonakshi saurabh aloo sabzi lunch sarvodaya vidyalaya gazipur stories hoping india wins battle corona amp go back schools soon ","","0","neutral"
"young rebel star contributes lakhs total contribution cr fight aganist darling ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"breaking occupied kashmir hindu extremist group rss resortd extortion muslims occupied valley name welfare fund anti corona fight latest victim khalida begum deprived saving rss affiliate sewa bharati ","","0","neutral"
"approve message way defeat corona virus ","","0","neutral"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"bye bye corona sincerely pm","","0.5","positive"
"lele wuhan cat going viral chinese social media pregnant cat left alone days owners quarantined corona came back find lele alive well house full kittens fish tank however empty ","","0.09166666666666666","neutral"
